Spearhead;Spearhead is a male Pegasus pony and supporting character who appears in the season five episode Rarity Investigates! and the season seven episode A Flurry of Emotions. He is a Canterlot royal guard-turned-artist and an old friend of Shining Armor's.;[Pegasus];Male;null;https://static.wikia.nocookie.net/mlp/images/6/63/Spearhead_ID_S7E3.png/revision/latest/scale-to-width-down/180?cb=20170424032753
Method Mares;The Method Mares are a Manehattan theater troupe who appear in Made in Manehattan, consisting of Earth ponies On Stage, Raspberry Beret, Late Show, and Stardom. On Stage and Raspberry Beret are named in Horse Play, but "Late Show" and "Stardom" are unnamed, having placeholder names. They are credited in Made in Manehattan as "Method Mare 1", "Method Mare 2", "Method Mare 3", and "Method Mare 4" respectively.;[Earth];Male ;null;https://static.wikia.nocookie.net/mlp/images/2/23/Method_Mares_ID_S5E16.png/revision/latest/scale-to-width-down/240?cb=20160608010038
Hooffield and McColt families;The Hooffield and McColt families are two families of Earth ponies featured in the season five episode The Hooffields and McColts. They live in a region of Equestria called the Smokey Mountains.;[Earth];null;[Smokey Mountains];https://static.wikia.nocookie.net/mlp/images/4/44/Hooffields_storm_toward_the_McColts_S5E23.png/revision/latest/scale-to-width-down/240?cb=20151117002240
Sunburst;Sunburst is a male unicorn pony, Starlight Glimmer's childhood friend, and royal crystaller to Flurry Heart. As of A Horse Shoe-In, he is the vice principal of the School of Friendship. He first appears as a colt in the past in The Cutie Re-Mark - Part 2, and he appears as a full-grown stallion in present day in the season six premiere.;[Unicorn Earth ];Male;[Ponyville ,  Crystal Empire ,  Sire's Hollow ];https://static.wikia.nocookie.net/mlp/images/9/99/Sunburst_ID_S6E2.png/revision/latest/scale-to-width-down/200?cb=20160326230833
Sunburst's family;Stellar Flare and Sunspot are the unicorn pony parents of Sunburst who first appear in the season five episode The Cutie Re-Mark - Part 2. Stellar Flare is named and has a supporting role in The Parent Map, but "Sunspot" is unnamed, having a placeholder name.;[Unicorn];Female;[Sire's Hollow];https://static.wikia.nocookie.net/mlp/images/e/eb/Stellar_Flare_ID_S8E8.png/revision/latest/scale-to-width-down/170?cb=20180506223820
Mr. Stripes and Plaid Stripes;Mr. Stripes and Plaid Stripes are a father and daughter pair of Earth ponies who appear in the season six episode The Saddle Row Review. Mr. Stripes is the landlord for the building where Rarity's Manehattan boutique Rarity For You is located, and Plaid Stripes is a young salespony that works in the boutique.;[Earth];Male;[Manehattan];https://static.wikia.nocookie.net/mlp/images/b/ba/Mr._Stripes_ID_S6E9.png/revision/latest/scale-to-width-down/240?cb=20170819053840
Coriander Cumin and Saffron Masala;Coriander Cumin and Saffron Masala are a father and daughter team of unicorn ponies who appear in the season six episode Spice Up Your Life. They own a restaurant in Canterlot called The Tasty Treat, which serves Indian-inspired cuisine.;[Unicorn];Male;[Canterlot];https://static.wikia.nocookie.net/mlp/images/3/36/Coriander_Cumin_ID_S6E12.png/revision/latest/scale-to-width-down/200?cb=20160611223713
Quibble Pants;Quibble Pants is a male Earth pony and Daring Do fan who appears in the season six episode Stranger Than Fan Fiction and the season nine episodes Common Ground and The Last Problem.;[Earth];Male;null;https://static.wikia.nocookie.net/mlp/images/5/59/Quibble_Pants_ID_S6E13.png/revision/latest/scale-to-width-down/250?cb=20160801030940
Paleo family;A family of Earth ponies consisting of patriarch Mr. Paleo, matriarch Mrs. Paleo, and filly Petunia Paleo appears in the season six episode The Fault in Our Cutie Marks. Mr. and Mrs. Paleo are unnamed in the series, credited only as "Father Pony" and "Mother Pony" respectively in The Fault in Our Cutie Marks, but they are named in other media.;[Earth];Male ;[Ponyville];https://static.wikia.nocookie.net/mlp/images/1/18/Paleo_family_ID_S6E19.png/revision/latest/scale-to-width-down/250?cb=20180430182657
Sky Stinger;Sky Stinger is a male Pegasus pony and Wonderbolts cadet who first appears in Top Bolt.;[Pegasus];Male;[Stratusburg];https://static.wikia.nocookie.net/mlp/images/6/60/Sky_Stinger_ID_S6E24.png/revision/latest/scale-to-width-down/200?cb=20161016220523
Vapor Trail;Vapor Trail is a female Pegasus pony and Wonderbolts cadet who first appears in Top Bolt.;[Pegasus];Female;[Stratusburg];https://static.wikia.nocookie.net/mlp/images/9/9e/Vapor_Trail_ID_S6E24.png/revision/latest/scale-to-width-down/200?cb=20161016220531
Angel Wings;Angel Wings is a female Pegasus pony who appears in the season six episode Top Bolt as one of the Wonderbolt Academy trainees. She has a grayish cream coat, a light brown mane with bright red streaks, blue eyes, and a cutie mark of a winged heart, and she wears a bright red bow in her mane and two red bracelets on her left foreleg.;[Pegasus];Female;null;https://static.wikia.nocookie.net/mlp/images/1/1a/Angel_Wings_ID_S6E24.png/revision/latest/scale-to-width-down/200?cb=20161020002740
Bow Hothoof and Windy Whistles;Bow Hothoof and Windy Whistles are the married Pegasus pony parents of Rainbow Dash. They first appear in the season seven episode Parental Glideance and are alluded to in other media.;[Pegasus];Male;[Cloudsdale];https://static.wikia.nocookie.net/mlp/images/7/78/Bow_Hothoof_ID_S7E7.png/revision/latest/scale-to-width-down/220?cb=20170522222435
Feather Bangs;Feather Bangs is a male Earth pony who appears in the season seven episode Hard to Say Anything and the season nine episode The Last Crusade. He is a flirtatious singer with a romantic interest in Sugar Belle.;[Earth Human ];Male;[Our Town];https://static.wikia.nocookie.net/mlp/images/9/97/Feather_Bangs_ID_S7E8.png/revision/latest/scale-to-width-down/190?cb=20170527194321
Couture du Future contestants;Lily Lace, Starstreak, and Inky Rose are three fashion designer ponies who appear in the season seven episode Honest Apple as contestants in Rarity's Carousel Boutique Couture du Future Fashion Contest.;[Unicorn ,  Earth ,  Pegasus ];Female ;null;https://static.wikia.nocookie.net/mlp/images/c/c6/Starstreak%2C_Inky_Rose%2C_and_Lily_Lace_ID_S7E9.png/revision/latest/scale-to-width-down/250?cb=20171222021448
Grand Pear;Grand Pear is an elderly Earth pony who first appears as a supporting character in the season seven episode The Perfect Pear. He is a member of the Pear family, Pear Butter's father, Bright Mac's father-in-law, and Applejack, Apple Bloom, and Big McIntosh's maternal grandfather.;[Earth];Male;[Ponyville Vanhoover ];https://static.wikia.nocookie.net/mlp/images/4/4d/Grand_Pear_ID_S7E13.png/revision/latest/scale-to-width-down/200?cb=20170808004857
Mudbriar;Mudbriar is a male Earth pony and Maud Pie's boyfriend who first appears in the season eight episode The Maud Couple.;[Earth];Male;null;https://static.wikia.nocookie.net/mlp/images/3/3f/Mudbriar_ID_S8E3.png/revision/latest/scale-to-width-down/170?cb=20180331203745
Trixie's family;Jack Pot, or Jackpot; 'Spectacle', or 'Showcase'; and an unnamed unicorn mare are unicorn ponies who appear as Trixie's family members in the season eight episode Grannies Gone Wild, the season nine episode Between Dark and Dawn, and the IDW comics.;[Unicorn];Male;[Las Pegasus];https://static.wikia.nocookie.net/mlp/images/f/f7/Jack_Pot_ID_S8E5.png/revision/latest/scale-to-width-down/180?cb=20180416192914
Firelight;Firelight is a male unicorn pony and Starlight Glimmer's father who first appears in the season eight episode The Parent Map.;[Unicorn];Male;[Sire's Hollow];https://static.wikia.nocookie.net/mlp/images/f/f8/Firelight_ID_S8E8.png/revision/latest/scale-to-width-down/160?cb=20180506223817
Autumn Blaze;Autumn Blaze is a female Kirin who first appears as a supporting character in the season eight episode Sounds of Silence.;[Kirin];Female;[Kirin village];https://static.wikia.nocookie.net/mlp/images/c/c7/Autumn_Blaze_ID_S8E23.png/revision/latest/scale-to-width-down/190?cb=20180901033928
Clear Sky and Wind Sprint;Clear Sky and Wind Sprint are a unicorn mare and Pegasus filly respectively who appear in the season nine episodes Common Ground and The Last Problem. Clear Sky is a single mother and Quibble Pants' girlfriend, and Wind Sprint is her sports-loving daughter.;[Unicorn];Female;null;https://static.wikia.nocookie.net/mlp/images/e/e0/Clear_Sky_ID_S9E6.png/revision/latest/scale-to-width-down/220?cb=20190509023300
Aunt Holiday and Auntie Lofty;Aunt Holiday and Auntie Lofty are an Earth pony and Pegasus romantic couple and the aunts of Scootaloo. They first appear in the chapter book Ponyville Mysteries: Riddle of the Rusty Horseshoe, and they make physical appearances in My Little Pony: Ponyville Mysteries Issue #3 and the season nine episode The Last Crusade.;[Earth];Female;[Ponyville House "a few stops from" Ponyville ];https://static.wikia.nocookie.net/mlp/images/1/16/Aunt_Holiday_ID_S9E12.png/revision/latest/scale-to-width-down/200?cb=20190615160829
Snap Shutter and Mane Allgood;Snap Shutter and Mane Allgood are an Earth pony/Pegasus duo of world travelers/adventurers and the married parents of Scootaloo. They are first mentioned in the chapter book Ponyville Mysteries: Riddle of the Rusty Horseshoe, and they make their physical debut in the season nine episode The Last Crusade.;[Earth];Male;[Shire Lanka];https://static.wikia.nocookie.net/mlp/images/5/57/Snap_Shutter_ID_S9E12.png/revision/latest/scale-to-width-down/160?cb=20190615160400
Luster Dawn;Luster Dawn is a female unicorn who appears in the season nine episode and series finale The Last Problem. She is introduced as the top student at Princess Twilight Sparkle's School for Gifted Unicorns in future Canterlot, similar to Twilight's role as Princess Celestia's student many moons prior.;[Unicorn];Female;[Ponyville Canterlot ];https://static.wikia.nocookie.net/mlp/images/8/8c/Luster_Dawn_ID_S9E26.png/revision/latest/scale-to-width-down/220?cb=20191013154632
Lily Blossom;Lily Blossom is a female Pegasus pony who appears in software. She has a purple coat, two-toned yellow mane and tail, purple eyes, and a cutie mark usually of three lilies and sometimes of one lily. She first appeared in merchandise.;[Pegasus];Female;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Sugar Grape;Sugar Grape is a female Pegasus pony who appears in the IDW comics. She has a white coat, two-tone purple mane and tail, dark blue eyes, and a cutie mark of a bunch of grapes. She first appeared in merchandise.;[Pegasus];Female;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Bumblesweet;Bumblesweet, or Honeybuzz, is a female Earth pony who appears in the IDW comics. She has an orange coat, yellow and orange (and sometimes pink) mane and tail, blue eyes, and a cutie mark of a bumblebee. She first appeared in merchandise.;[Earth];Female;null;https://static.wikia.nocookie.net/mlp/images/9/9c/Bumblesweet_ID.png/revision/latest/scale-to-width-down/225?cb=20160126192755
Sweetcream Scoops;Sweetcream Scoops is a female unicorn pony who appears in the IDW comics and is mentioned in the chapter book Pinkie Pie and the Rockin' Ponypalooza Party! She has a light green coat, rose mane and tail with gold and gamboge streaks, blue eyes, and a cutie mark of ice cream on a cone. She first appeared in merchandise. She shares her design with unicorn Twilight Sparkle, S02E02 Unnamed Unicorn Mare #2, and Lovestruck.;[Unicorn];Female;null;https://static.wikia.nocookie.net/mlp/images/0/0d/Sweetcream_Scoops_id.jpg/revision/latest/scale-to-width-down/240?cb=20130330035138
Firecracker Burst;Firecracker Burst is a female unicorn pony who appears in the IDW comics' My Little Pony: Friends Forever Issue #9. She has a grayish green coat, vivid orange mane and tail, blue eyes, and a cutie mark of a red and yellow flame. She first appears in merchandise.;[Unicorn];Female;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Tealove;Tealove is a female Earth pony who appears in the IDW comics. She has a lime green coat, two-tone cerulean mane and tail, pink eyes, and a cutie mark of a teacup surrounded by hearts. She first appeared in merchandise.;[Earth];Female;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Diamond Rose;Diamond Rose is a female Pegasus pony who appears in the IDW comics. She has a light gray coat, pink mane and tail, blue eyes, and a cutie mark of a brilliant-cut gemstone. She first appeared in merchandise. In some merchandise, she shares the same design as Fluttershy and "Parula" and the same mane style as "Crescendo" and Issue 22 Unnamed Mare - Lightning Bolt.;[Pegasus];Female;null;https://static.wikia.nocookie.net/mlp/images/f/fa/Diamond_Rose_id.png/revision/latest/scale-to-width-down/250?cb=20130921063206
September;September[1][2] is a male Earth pony who appears in the IDW comics, typically in the background of comic panels.;[Earth];Male;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Jade Singer;Jade Singer, also known as Summer Mane, is a female unicorn pony who appears in the IDW comics' My Little Pony Micro-Series Issue #1. She is a bestselling book author, the Canterlot royal archivist, and an old friend of Princess Celestia.;[Unicorn];Female;null;https://static.wikia.nocookie.net/mlp/images/9/94/Comic_issue_M1_Jade_Singer.png/revision/latest/scale-to-width-down/170?cb=20130919212439
Cherry Gold and MandoPony;Cherry Gold is the placeholder name of a male background Earth pony who appears in the season four episode Equestria Games. He has a yellow coat, brown mane, green eyes, and his cutie mark is a pair of cherries on their stems. He is unnamed in the series.;[Earth];Male;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Flax Seed and Wheat Grass;Flax Seed and Wheat Grass are an Earth pony couple who first appears in My Little Pony Micro-Series Issue #3 and later make several additional appearances in the comics. They are the owners of "Flax & Wheat's New Age All-Natural Wellness Center".;[Earth];Male;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Sailor Moon ponies;The Sailor Moon ponies[2][3] are ten background Pegasus and unicorn ponies designed to resemble the female protagonists of the anime/manga series Sailor Moon,[1] including Celena, Aqua Mist, Burning Heart, Juno, Love Melody, Natural Satellite, Charon, Umbriel, Larissa, and Saturnalia. They are gradually introduced in the IDW comics and in the series. They are all unnamed in the series with their names being placeholder names, but Celena is named "Magical Pony" in some media.;[Pegasus ];Female;null;https://static.wikia.nocookie.net/mlp/images/a/a3/Sailor_Moon_ponies_ID.png/revision/latest/scale-to-width-down/240?cb=20170311040147
Ponyacci;Ponyacci is a male Earth pony who appears in the IDW comics. He is a well-known clown entertainer and founder/instructor at Ponyacci's School of Clowning, Japes, and Buffoonery.;[Earth];Male;null;https://static.wikia.nocookie.net/mlp/images/4/41/Comic_issue_M5_Ponyacci.png/revision/latest/scale-to-width-down/130?cb=20130919221703
Inkwell;Professor Inkwell is a female unicorn pony who appears in IDW's My Little Pony Micro-Series Issue #8. She is a close friend of Princess Celestia and a senior teacher at the School for Gifted Unicorns.;[Unicorn];Female;null;https://static.wikia.nocookie.net/mlp/images/6/67/Comic_issue_M8_Inkwell.png/revision/latest/scale-to-width-down/190?cb=20130919234530
Sailor Moon ponies;The Sailor Moon ponies[2][3] are ten background Pegasus and unicorn ponies designed to resemble the female protagonists of the anime/manga series Sailor Moon,[1] including Celena, Aqua Mist, Burning Heart, Juno, Love Melody, Natural Satellite, Charon, Umbriel, Larissa, and Saturnalia. They are gradually introduced in the IDW comics and in the series. They are all unnamed in the series with their names being placeholder names, but Celena is named "Magical Pony" in some media.;[Pegasus ];Female;null;https://static.wikia.nocookie.net/mlp/images/a/a3/Sailor_Moon_ponies_ID.png/revision/latest/scale-to-width-down/240?cb=20170311040147
Sailor Moon ponies;The Sailor Moon ponies[2][3] are ten background Pegasus and unicorn ponies designed to resemble the female protagonists of the anime/manga series Sailor Moon,[1] including Celena, Aqua Mist, Burning Heart, Juno, Love Melody, Natural Satellite, Charon, Umbriel, Larissa, and Saturnalia. They are gradually introduced in the IDW comics and in the series. They are all unnamed in the series with their names being placeholder names, but Celena is named "Magical Pony" in some media.;[Pegasus ];Female;null;https://static.wikia.nocookie.net/mlp/images/a/a3/Sailor_Moon_ponies_ID.png/revision/latest/scale-to-width-down/240?cb=20170311040147
Sailor Moon ponies;The Sailor Moon ponies[2][3] are ten background Pegasus and unicorn ponies designed to resemble the female protagonists of the anime/manga series Sailor Moon,[1] including Celena, Aqua Mist, Burning Heart, Juno, Love Melody, Natural Satellite, Charon, Umbriel, Larissa, and Saturnalia. They are gradually introduced in the IDW comics and in the series. They are all unnamed in the series with their names being placeholder names, but Celena is named "Magical Pony" in some media.;[Pegasus ];Female;null;https://static.wikia.nocookie.net/mlp/images/a/a3/Sailor_Moon_ponies_ID.png/revision/latest/scale-to-width-down/240?cb=20170311040147
Mad Men ponies;The Mad Men ponies[1] are six background Earth and/or unicorn ponies designed to resemble some of the cast of the AMC drama television series Mad Men, including Business Savvy, Pegasus Olsen, Joan Pommelway, Roger Silvermane, Pete Canterbell, and Bronco Benson. They are gradually introduced in the IDW comics' My Little Pony Micro-Series Issue #8 and in the episodes Rarity Takes Manehattan and Made in Manehattan, and most of them are often depicted in episodes taking place in Manehattan, where at least one or two of them live.[2][3][4][5][dubious – discuss‍] Most are unnamed in the series, "Pete Canterbell" and "Bronco Benson" being placeholder names, but Business Savvy, Pegasus Olsen, Joan Pommelway, and Roger Silvermane are named in merchandise.;[Earth ];Male ;null;https://static.wikia.nocookie.net/mlp/images/c/cf/Business_Savvy_and_Pegasus_Olsen_ID_S4E8.png/revision/latest/scale-to-width-down/210?cb=20170310195233
Mad Men ponies;The Mad Men ponies[1] are six background Earth and/or unicorn ponies designed to resemble some of the cast of the AMC drama television series Mad Men, including Business Savvy, Pegasus Olsen, Joan Pommelway, Roger Silvermane, Pete Canterbell, and Bronco Benson. They are gradually introduced in the IDW comics' My Little Pony Micro-Series Issue #8 and in the episodes Rarity Takes Manehattan and Made in Manehattan, and most of them are often depicted in episodes taking place in Manehattan, where at least one or two of them live.[2][3][4][5][dubious – discuss‍] Most are unnamed in the series, "Pete Canterbell" and "Bronco Benson" being placeholder names, but Business Savvy, Pegasus Olsen, Joan Pommelway, and Roger Silvermane are named in merchandise.;[Earth ];Male ;null;https://static.wikia.nocookie.net/mlp/images/c/cf/Business_Savvy_and_Pegasus_Olsen_ID_S4E8.png/revision/latest/scale-to-width-down/210?cb=20170310195233
8-bit and Gaffer;8-bit[note 2] and Gaffer are two male ponies, 8-bit a Pegasus and Gaffer a unicorn, who appear in the IDW comics. They are Shining Armor's friends, others being Gizmo and, later, Cherry Fizzy and Spearhead.;[Pegasus];Male;null;https://static.wikia.nocookie.net/mlp/images/6/66/Comic_issue_11_8-Bit.png/revision/latest/scale-to-width-down/150?cb=20130925070223
Hoofbeard;Captain Hoofbeard is a male Earth pony who appears in the fifth story arc of the IDW comics' Friendship is Magic comic series. He is a notorious pirate and captain of the Salty Sea Mare.;[Earth];Male;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Charity Sweetmint;Charity Sweetmint, usually referred to simply as either Charity or Sweetmint, is a female unicorn who appears in the chapter book Rarity and the Curious Case of Charity. She has a white coat, green—later dyed purple—mane and tail, gold eyes, and a cutie mark of three light blue, heart-shaped gems.;[Unicorn];Female;[Manehattan Fillydelphia ];null
Kibitz;Kibitz is a male unicorn pony and Princess Celestia's royal scheduling advisor in My Little Pony Micro-Series Issue #10, wherein he performs his normal duties for Princess Luna instead of her older sister. He also appears throughout Reflections, again acting as an aide to the two royal sisters.;[Unicorn];Male;null;https://static.wikia.nocookie.net/mlp/images/5/58/Comic_issue_M10_Kibitz.png/revision/latest/scale-to-width-down/200?cb=20131219052251
Power Ponies (characters);The Power Ponies are a team of comic book superheroes who defend the fictional city of Maretropolis. They are mentioned in the episodes Power Ponies, Trade Ya!, Dragon Dropped, and The Last Problem, physically appear in IDW Publishing's My Little Pony Annual 2014, and are detailed in Enterplay's trading cards. Their archenemy is the Mane-iac.;[Unicorn ,  Earth ];Female ;[Maretropolis Alfalfis (Mistress Marevelous, formerly)];https://static.wikia.nocookie.net/mlp/images/4/44/Power_Ponies_ID_Annual_2014.png/revision/latest/scale-to-width-down/240?cb=20140910012301
Gallant True;Gallant True is a male unicorn pony who appears in the chapter book Daring Do and the Eternal Flower. He is an adventurer, plant researcher, and Daring Do's uncle.;[Unicorn];Male;null;https://static.wikia.nocookie.net/mlp/images/8/8d/Gallant_True_ID_DDAC.png/revision/latest/scale-to-width-down/130?cb=20141223224928
PheNOMNOMenons cart ladies;The PheNOMNOMenons cart ladies are two Earth pony sisters who appear in the IDW comics' My Little Pony: Friends Forever Issue #12.;[Earth];Female;null;https://static.wikia.nocookie.net/mlp/images/4/42/Friends_Forever_issue_12_Marcie_Pan.png/revision/latest/scale-to-width-down/150?cb=20141210184520
Radiant Hope;Radiant Hope is a female Crystal unicorn pony and supporting character who appears in the IDW comics' My Little Pony: FIENDship is Magic Issue #1 and My Little Pony: Friendship is Magic story arc Siege of the Crystal Empire. She is a childhood friend of King Sombra's.;[Crystal Unicorn];Female;[Crystal Empire ];https://static.wikia.nocookie.net/mlp/images/7/76/Comic_issue_34_Radiant_Hope.png/revision/latest/scale-to-width-down/150?cb=20160206192546
Pony Pickers;The Pony Pickers are a band consisting of "Raspberry Fluff", "Blueberry Pie", and either "Strawberry Gem" in Equestria or Derpy in the human world. They are alluded to and later appear as ponies in the IDW comics and first appear as humans in the film My Little Pony Equestria Girls: Rainbow Rocks.;[Pony Human ];null;null;https://static.wikia.nocookie.net/mlp/images/0/0b/Friends_Forever_issue_16_Pony_Pickers.png/revision/latest/scale-to-width-down/240?cb=20160311020156
Trixie's family;Jack Pot, or Jackpot; 'Spectacle', or 'Showcase'; and an unnamed unicorn mare are unicorn ponies who appear as Trixie's family members in the season eight episode Grannies Gone Wild, the season nine episode Between Dark and Dawn, and the IDW comics.;[Unicorn];Male;[Las Pegasus];https://static.wikia.nocookie.net/mlp/images/f/f7/Jack_Pot_ID_S8E5.png/revision/latest/scale-to-width-down/180?cb=20180416192914
Big Boy and Runt;Big Boy and Runt are two gremlins who first appear in My Little Pony Micro-Series Issue #2 as antagonists and later cameo in other IDW comics. They are referred to only as gremlins in their debut issue and as cloud gremlins in the publicity summary of the issue,[1] but their individual names have been mentioned by the issue's writer Ryan K. Lindsay.;[Gremlin ,  Human ];Male;null;https://static.wikia.nocookie.net/mlp/images/2/27/Big_Boy_and_Runt_ID.png/revision/latest/scale-to-width-down/240?cb=20131030021818
Larry;Larry, or "Shadowfright" as he first prefers to be called, is a secondary antagonist in the second arc of the comic series. He is the leader of the Nightmare Forces/Dark Forces, a race of dark shadowy creatures that resemble ghosts and create nightmares. He appears only in the comics. The name Larry is a diminutive version of the name Lawrence.;[Nyx];Male;[Nightmare Dreamscape];https://static.wikia.nocookie.net/mlp/images/7/75/IDW_Larry_and_Friends.png/revision/latest/scale-to-width-down/160?cb=20130613045023
Rarity;Rarity is a female unicorn pony and one of the main characters of My Little Pony Friendship is Magic. She is Sweetie Belle's older sister and the subject of Spike's long-term crush. Rarity works as both a fashion designer and a seamstress at her own shop in Ponyville, the Carousel Boutique. She has a white Persian cat named Opalescence. She represents the element of generosity.;[Unicorn];Female;[Carousel Boutique, Ponyville];https://static.wikia.nocookie.net/mlp/images/d/d1/Rarity_standing_S1E19_CROPPED.png/revision/latest/scale-to-width-down/225?cb=20130418142043
Buck Withers;Buck Withers is a male Earth pony who appears in the IDW comics story arc Neigh Anything. He is a former student of Canterlot Academy and bully to Shining Armor.;[Earth];Male;null;https://static.wikia.nocookie.net/mlp/images/2/25/Comic_issue_12_Buck_Withers_grown-up.png/revision/latest/scale-to-width-down/240?cb=20160224205243
Sunflower;Sunflower is the Earth pony sister of Babs Seed and a member of the Apple family. She is unidentified in the show, but she and her human counterpart appear in the IDW comics.;[Earth Human ];Female;[Manehattan];https://static.wikia.nocookie.net/mlp/images/d/d6/Comic_issue_32_Sunflower.png/revision/latest/scale-to-width-down/220?cb=20160726194557
Blue Moon and North Star;Blue Moon and North Star are two blue ponies, the former a unicorn and the latter a Pegasus, who have been a dating couple. Blue Moon appears unnamed in three My Little Pony Friendship is Magic episodes and appears named in the Ponyville Mysteries chapter books Schoolhouse of Secrets and The Tail of the Timberwolf and in mobile and collectible card games; North Star appears named in the chapter book Daring Do and the Forbidden City of Clouds.;[Unicorn];Male;[Horseshoe Hill ,  Trotsylvania ];data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
King Longhorn;King Longhorn is a male bull and leader of the Cattle Rustlers gang. He appears in My Little Pony: Friends Forever Issue #8 as a minor antagonist and in the two-issue story arc The Good, the Bad and the Ponies as the main antagonist.;[Bull];Male;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Shadow Lock;Shadow Lock is a male unicorn pony and reformed antagonist who first appears in the From the Shadows story arc of IDW comics' My Little Pony: Friendship is Magic.;[Unicorn];Male;[Family castle ];data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
Mare Do Well;Mare Do Well, also called the Mysterious Mare Do Well, is a superhero alter ego created by Twilight Sparkle, Applejack, Fluttershy, Rarity, and Pinkie Pie. She first appears in the season two episode The Mysterious Mare Do Well, and she is alluded to in other media and merchandise.;[Earth Unicorn Pegasus];Female;null;https://static.wikia.nocookie.net/mlp/images/6/66/Mare_Do_Well_ID_S2E8.png/revision/latest/scale-to-width-down/240?cb=20160413205755
The Headless Horse;The Headless Horse is a horse-like creature and the eponymous character of the ghost story The Legend of The Headless Horse. It is alluded to in the episodes Look Before You Sleep, Sleepless in Ponyville, and Scare Master and other media.;[Earth];Female;null;data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
Inanimate objects;Certain characters in the series are not sentient creatures, and most are not even living things, and they mostly play a part as characters only in other characters' minds. This article covers the more prominent non-sentient characters.;[Tree];Male ;[Appleloosa Sweet Apple Acres ];https://static.wikia.nocookie.net/mlp/images/6/68/Bloomberg_ID_S1E21.png/revision/latest/scale-to-width-down/180?cb=20140122042941
